bidder,frn,item,state,county,census_id,t+l_weight,assigned_support,locations,county_name
"Frontier Communications Corporation, DIP",29445723,WV-027-9684003,WV,Hampshire,540279684003,0,110344.2,199,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-027-9683002,WV,Hampshire,540279683002,0,106221.6,431,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-027-9685001,WV,Hampshire,540279685001,0,81182.4,250,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-027-9684001,WV,Hampshire,540279684001,0,64845.0,182,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-027-9684004,WV,Hampshire,540279684004,0,381.0,3,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-027-9686003,WV,Hampshire,540279686003,0,159939.07,584,"Hampshire, WV"
"Frontier Communications Corporation, DIP",29445723,WV-031-9701002,WV,Hardy,540319701002,0,47191.8,147,"Hardy, WV"
"Frontier Communications Corporation, DIP",29445723,WV-031-9701001,WV,Hardy,540319701001,0,21341.4,42,"Hardy, WV"
"Frontier Communications Corporation, DIP",29445723,WV-033-0311001,WV,Harrison,540330311001,0,13104.0,20,"Harrison, WV"
"Frontier Communications Corporation, DIP",29445723,WV-033-0312001,WV,Harrison,540330312001,0,5186.4,9,"Harrison, WV"
"Frontier Communications Corporation, DIP",29445723,WV-033-0306021,WV,Harrison,540330306021,0,2915.4,7,"Harrison, WV"
"Frontier Communications Corporation, DIP",29445723,WV-033-0308002,WV,Harrison,540330308002,0,109.2,4,"Harrison, WV"
"Frontier Communications Corporation, DIP",29445723,WV-033-0312002,WV,Harrison,540330312002,0,35712.6,56,"Harrison, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208006,WV,Marshall,540510208006,0,101284.8,213,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208005,WV,Marshall,540510208005,0,63100.8,195,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208004,WV,Marshall,540510208004,0,26843.4,90,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208002,WV,Marshall,540510208002,0,239644.2,381,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0209004,WV,Marshall,540510209004,0,127889.4,273,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208003,WV,Marshall,540510208003,0,118726.8,275,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0209002,WV,Marshall,540510209002,0,65280.6,223,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0209001,WV,Marshall,540510209001,0,43350.0,101,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0209003,WV,Marshall,540510209003,0,43227.6,163,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0211004,WV,Marshall,540510211004,0,2007.0,2,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0208001,WV,Marshall,540510208001,0,67415.4,125,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0213001,WV,Marshall,540510213001,0,30924.6,50,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-051-0213002,WV,Marshall,540510213002,0,4437.6,8,"Marshall, WV"
"Frontier Communications Corporation, DIP",29445723,WV-069-0022002,WV,Ohio,540690022002,0,65948.4,273,"Ohio, WV"
"Frontier Communications Corporation, DIP",29445723,WV-069-0018001,WV,Ohio,540690018001,0,263.4,3,"Ohio, WV"
"Frontier Communications Corporation, DIP",29445723,WV-057-0104003,WV,Mineral,540570104003,0,212474.4,558,"Mineral, WV"
"Frontier Communications Corporation, DIP",29445723,WV-057-0104002,WV,Mineral,540570104002,0,166460.4,516,"Mineral, WV"
"Frontier Communications Corporation, DIP",29445723,WV-057-0105004,WV,Mineral,540570105004,0,40344.0,94,"Mineral, WV"
"Frontier Communications Corporation, DIP",29445723,WV-057-0103003,WV,Mineral,540570103003,0,89816.4,283,"Mineral, WV"
"Frontier Communications Corporation, DIP",29445723,WV-057-0103002,WV,Mineral,540570103002,0,3573.0,43,"Mineral, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0118061,WV,Monongalia,540610118061,0,17572.2,131,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0117004,WV,Monongalia,540610117004,0,15659.4,49,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0108003,WV,Monongalia,540610108003,0,2790.6,42,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0118063,WV,Monongalia,540610118063,0,1284.6,21,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0117003,WV,Monongalia,540610117003,0,967.8,175,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0118064,WV,Monongalia,540610118064,0,513.0,4,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0117002,WV,Monongalia,540610117002,0,125.4,9,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0117001,WV,Monongalia,540610117001,0,60.6,2,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0115004,WV,Monongalia,540610115004,0,22179.0,80,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0115003,WV,Monongalia,540610115003,0,17384.4,148,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0114004,WV,Monongalia,540610114004,0,152584.8,292,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0114005,WV,Monongalia,540610114005,0,124066.2,315,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0114002,WV,Monongalia,540610114002,0,69920.4,284,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-061-0114001,WV,Monongalia,540610114001,0,6865.2,15,"Monongalia, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9622003,WV,Pleasants,540739622003,0,156838.2,242,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9622002,WV,Pleasants,540739622002,0,11349.6,17,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9621003,WV,Pleasants,540739621003,0,278802.6,551,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9621001,WV,Pleasants,540739621001,0,50412.0,141,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9621002,WV,Pleasants,540739621002,0,19149.6,91,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9622004,WV,Pleasants,540739622004,0,8257.8,22,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-073-9622001,WV,Pleasants,540739622001,0,4258.8,6,"Pleasants, WV"
"Frontier Communications Corporation, DIP",29445723,WV-075-9601011,WV,Pocahontas,540759601011,0,116923.8,261,"Pocahontas, WV"
"Frontier Communications Corporation, DIP",29445723,WV-105-0301022,WV,Wirt,541050301022,0,276170.4,506,"Wirt, WV"
"Frontier Communications Corporation, DIP",29445723,WV-105-0301011,WV,Wirt,541050301011,0,96658.8,194,"Wirt, WV"
Rural Electric Cooperative Consortium,29719259,KY-225-9503004,KY,Union,212259503004,0,21639.32,21,"Union, KY"
Rural Electric Cooperative Consortium,29719259,OH-013-0124003,OH,Belmont,390130124003,0,345.0,7,"Belmont, OH"
Rural Electric Cooperative Consortium,29719259,OH-015-9512011,OH,Brown,390159512011,0,806.4,10,"Brown, OH"
Rural Electric Cooperative Consortium,29719259,OH-019-7204004,OH,Carroll,390197204004,0,5001.6,11,"Carroll, OH"
Rural Electric Cooperative Consortium,29719259,OH-031-9610003,OH,Coshocton,390319610003,0,726.6,13,"Coshocton, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0302001,OH,Fairfield,390450302001,0,8727.0,26,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0302002,OH,Fairfield,390450302002,0,12921.6,23,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0304003,OH,Fairfield,390450304003,0,1534.2,3,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0309004,OH,Fairfield,390450309004,0,296.4,1,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0310001,OH,Fairfield,390450310001,0,1793.4,8,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0310003,OH,Fairfield,390450310003,0,2654.4,7,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0311001,OH,Fairfield,390450311001,0,5443.2,17,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0325001,OH,Fairfield,390450325001,0,7909.8,27,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0325002,OH,Fairfield,390450325002,0,1008.6,2,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0325003,OH,Fairfield,390450325003,0,1851.0,8,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0326001,OH,Fairfield,390450326001,0,13108.2,83,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0326002,OH,Fairfield,390450326002,0,643.8,8,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-045-0330001,OH,Fairfield,390450330001,0,2811.6,4,"Fairfield, OH"
Rural Electric Cooperative Consortium,29719259,OH-059-9773001,OH,Guernsey,390599773001,0,907.8,9,"Guernsey, OH"
Rural Electric Cooperative Consortium,29719259,OH-071-9547003,OH,Highland,390719547003,0,18475.2,72,"Highland, OH"
Rural Electric Cooperative Consortium,29719259,OH-083-0073002,OH,Knox,390830073002,0,3814.8,10,"Knox, OH"
Rural Electric Cooperative Consortium,29719259,OH-083-0073003,OH,Knox,390830073003,0,201.0,6,"Knox, OH"
Rural Electric Cooperative Consortium,29719259,OH-089-7553002,OH,Licking,390897553002,0,229.8,1,"Licking, OH"
Rural Electric Cooperative Consortium,29719259,OH-089-7553003,OH,Licking,390897553003,0,1703.4,9,"Licking, OH"
Rural Electric Cooperative Consortium,29719259,OH-089-7553004,OH,Licking,390897553004,0,387.6,3,"Licking, OH"
Rural Electric Cooperative Consortium,29719259,OH-111-9668002,OH,Monroe,391119668002,0,492.6,3,"Monroe, OH"
Rural Electric Cooperative Consortium,29719259,OH-119-9128004,OH,Muskingum,391199128004,0,1584.6,6,"Muskingum, OH"
Rural Electric Cooperative Consortium,29719259,OH-129-0217002,OH,Pickaway,391290217002,0,2508.6,51,"Pickaway, OH"
Rural Electric Cooperative Consortium,29719259,OH-131-9523004,OH,Pike,391319523004,0,2137.2,20,"Pike, OH"
Rural Electric Cooperative Consortium,29719259,OH-141-9557001,OH,Ross,391419557001,0,3484.8,8,"Ross, OH"
Rural Electric Cooperative Consortium,29719259,OH-141-9569003,OH,Ross,391419569003,0,1787.4,5,"Ross, OH"
Rural Electric Cooperative Consortium,29719259,OH-147-9625003,OH,Seneca,391479625003,0,2245.2,10,"Seneca, OH"
Rural Electric Cooperative Consortium,29719259,OH-147-9631003,OH,Seneca,391479631003,0,28788.0,106,"Seneca, OH"
Rural Electric Cooperative Consortium,29719259,OH-147-9632004,OH,Seneca,391479632004,0,987.6,3,"Seneca, OH"
Rural Electric Cooperative Consortium,29719259,OH-147-9637004,OH,Seneca,391479637004,0,8497.2,21,"Seneca, OH"
Rural Electric Cooperative Consortium,29719259,OH-157-0215001,OH,Tuscarawas,391570215001,0,3159.0,11,"Tuscarawas, OH"
RDOF USA Consortium,29740594,KY-047-2003004,KY,Christian,210472003004,0,3474.6,41,"Christian, KY"
RDOF USA Consortium,29740594,KY-047-2009003,KY,Christian,210472009003,0,447.0,1,"Christian, KY"
Co-op Connections Consortium,29743770,KY-075-9601002,KY,Fulton,210759601002,0,133617.6,256,"Fulton, KY"
Connect Everyone LLC,29746260,OH-003-0102004,OH,Allen,390030102004,0,9569.4,22,"Allen, OH"
Connect Everyone LLC,29746260,OH-003-0115002,OH,Allen,390030115002,0,14256.6,53,"Allen, OH"
Connect Everyone LLC,29746260,OH-003-0139003,OH,Allen,390030139003,0,6143.4,31,"Allen, OH"
Connect Everyone LLC,29746260,OH-003-0140003,OH,Allen,390030140003,0,5998.8,25,"Allen, OH"
Connect Everyone LLC,29746260,OH-017-0143002,OH,Butler,390170143002,0,2687.4,25,"Butler, OH"
Connect Everyone LLC,29746260,OH-019-7205001,OH,Carroll,390197205001,0,1359.6,12,"Carroll, OH"
Connect Everyone LLC,29746260,OH-019-7205004,OH,Carroll,390197205004,0,980.4,4,"Carroll, OH"
Connect Everyone LLC,29746260,OH-021-0115051,OH,Champaign,390210115051,0,7215.0,19,"Champaign, OH"
Connect Everyone LLC,29746260,OH-023-0026052,OH,Clark,390230026052,0,6367.2,29,"Clark, OH"
Connect Everyone LLC,29746260,OH-023-0031011,OH,Clark,390230031011,0,1122.0,5,"Clark, OH"
Connect Everyone LLC,29746260,OH-027-9651003,OH,Clinton,390279651003,0,1671.6,9,"Clinton, OH"
Connect Everyone LLC,29746260,OH-029-9502001,OH,Columbiana,390299502001,0,1118.4,7,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9502003,OH,Columbiana,390299502003,0,636.6,11,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9503004,OH,Columbiana,390299503004,0,798.0,4,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9503005,OH,Columbiana,390299503005,0,860.4,11,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9505005,OH,Columbiana,390299505005,0,893.4,3,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9507003,OH,Columbiana,390299507003,0,2634.0,4,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9515001,OH,Columbiana,390299515001,0,1428.6,5,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9515005,OH,Columbiana,390299515005,0,883.2,5,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9516004,OH,Columbiana,390299516004,0,1660.2,16,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9517001,OH,Columbiana,390299517001,0,856.2,11,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9518001,OH,Columbiana,390299518001,0,1177.8,6,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-029-9524002,OH,Columbiana,390299524002,0,678.0,5,"Columbiana, OH"
Connect Everyone LLC,29746260,OH-035-1042001,OH,Cuyahoga,390351042001,0,577.8,2,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1048001,OH,Cuyahoga,390351048001,0,2962.2,3,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1105011,OH,Cuyahoga,390351105011,0,501.0,1,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1109011,OH,Cuyahoga,390351109011,0,1530.0,1,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1504003,OH,Cuyahoga,390351504003,0,98.4,1,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1929001,OH,Cuyahoga,390351929001,0,582.0,7,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-035-1943002,OH,Cuyahoga,390351943002,0,1602.0,1,"Cuyahoga, OH"
Connect Everyone LLC,29746260,OH-037-5101004,OH,Darke,390375101004,0,37960.2,134,"Darke, OH"
Connect Everyone LLC,29746260,OH-037-5401002,OH,Darke,390375401002,0,17130.0,85,"Darke, OH"
Connect Everyone LLC,29746260,OH-037-5701012,OH,Darke,390375701012,0,14296.8,66,"Darke, OH"
Connect Everyone LLC,29746260,OH-037-5701024,OH,Darke,390375701024,0,10833.6,51,"Darke, OH"
Connect Everyone LLC,29746260,OH-047-9258003,OH,Fayette,390479258003,0,11847.0,28,"Fayette, OH"
Connect Everyone LLC,29746260,OH-049-0102001,OH,Franklin,390490102001,0,143.4,2,"Franklin, OH"
Connect Everyone LLC,29746260,OH-055-3119001,OH,Geauga,390553119001,0,1089.6,32,"Geauga, OH"
Connect Everyone LLC,29746260,OH-057-2001041,OH,Greene,390572001041,0,3076.2,3,"Greene, OH"
Connect Everyone LLC,29746260,OH-057-2001042,OH,Greene,390572001042,0,701.4,6,"Greene, OH"
Connect Everyone LLC,29746260,OH-057-2201003,OH,Greene,390572201003,0,3484.8,39,"Greene, OH"
Connect Everyone LLC,29746260,OH-057-2803002,OH,Greene,390572803002,0,6147.6,32,"Greene, OH"
Connect Everyone LLC,29746260,OH-061-0265002,OH,Hamilton,390610265002,0,183.6,1,"Hamilton, OH"
Connect Everyone LLC,29746260,OH-065-0004002,OH,Hardin,390650004002,0,7360.8,46,"Hardin, OH"
Connect Everyone LLC,29746260,OH-065-0005004,OH,Hardin,390650005004,0,8005.2,37,"Hardin, OH"
Connect Everyone LLC,29746260,OH-079-9574002,OH,Jackson,390799574002,0,28849.2,77,"Jackson, OH"
Connect Everyone LLC,29746260,OH-081-0012001,OH,Jefferson,390810012001,0,2817.6,32,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0110001,OH,Jefferson,390810110001,0,25410.0,53,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0111001,OH,Jefferson,390810111001,0,2500.2,23,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0113001,OH,Jefferson,390810113001,0,824.4,26,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0114011,OH,Jefferson,390810114011,0,13373.33,70,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0114014,OH,Jefferson,390810114014,0,6574.58,36,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0114021,OH,Jefferson,390810114021,0,5902.8,28,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0117004,OH,Jefferson,390810117004,0,36858.08,118,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0119002,OH,Jefferson,390810119002,0,12734.4,33,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0119004,OH,Jefferson,390810119004,0,9442.8,55,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0120001,OH,Jefferson,390810120001,0,12567.2,34,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0121001,OH,Jefferson,390810121001,0,6205.2,25,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0121002,OH,Jefferson,390810121002,0,4078.2,30,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-081-0121003,OH,Jefferson,390810121003,0,25072.2,71,"Jefferson, OH"
Connect Everyone LLC,29746260,OH-087-0510022,OH,Lawrence,390870510022,0,5350.2,26,"Lawrence, OH"
Connect Everyone LLC,29746260,OH-089-7591001,OH,Licking,390897591001,0,7416.0,45,"Licking, OH"
Connect Everyone LLC,29746260,OH-091-0039002,OH,Logan,390910039002,0,6000.6,22,"Logan, OH"
Connect Everyone LLC,29746260,OH-091-0039003,OH,Logan,390910039003,0,6629.4,33,"Logan, OH"
Connect Everyone LLC,29746260,OH-091-0047002,OH,Logan,390910047002,0,8392.8,31,"Logan, OH"
Connect Everyone LLC,29746260,OH-095-0008002,OH,Lucas,390950008002,0,2432.4,4,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0009001,OH,Lucas,390950009001,0,1678.8,7,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0013031,OH,Lucas,390950013031,0,495.6,5,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0014002,OH,Lucas,390950014002,0,298.2,5,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0015002,OH,Lucas,390950015002,0,72.6,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0021002,OH,Lucas,390950021002,0,100.2,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0025001,OH,Lucas,390950025001,0,196.8,4,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0031002,OH,Lucas,390950031002,0,1374.0,14,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0035002,OH,Lucas,390950035002,0,170.4,2,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0036003,OH,Lucas,390950036003,0,120.6,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0039001,OH,Lucas,390950039001,0,137.4,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0042003,OH,Lucas,390950042003,0,316.2,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0056002,OH,Lucas,390950056002,0,1392.6,14,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0057033,OH,Lucas,390950057033,0,150.6,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0067002,OH,Lucas,390950067002,0,508.2,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0068003,OH,Lucas,390950068003,0,1049.4,11,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0070011,OH,Lucas,390950070011,0,94.8,2,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0071011,OH,Lucas,390950071011,0,1435.8,6,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0073011,OH,Lucas,390950073011,0,1712.4,65,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0073021,OH,Lucas,390950073021,0,787.2,18,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0073031,OH,Lucas,390950073031,0,648.6,2,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0074002,OH,Lucas,390950074002,0,279.6,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0075001,OH,Lucas,390950075001,0,114.0,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0076001,OH,Lucas,390950076001,0,127.8,2,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0081001,OH,Lucas,390950081001,0,159.6,3,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0088002,OH,Lucas,390950088002,0,690.0,10,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0092012,OH,Lucas,390950092012,0,2277.0,45,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0102002,OH,Lucas,390950102002,0,242.4,1,"Lucas, OH"
Connect Everyone LLC,29746260,OH-095-0104001,OH,Lucas,390950104001,0,2183.4,4,"Lucas, OH"
Connect Everyone LLC,29746260,OH-097-0404002,OH,Madison,390970404002,0,612.0,2,"Madison, OH"
Connect Everyone LLC,29746260,OH-097-0405002,OH,Madison,390970405002,0,1806.0,17,"Madison, OH"
Connect Everyone LLC,29746260,OH-099-8102003,OH,Mahoning,390998102003,0,570.0,8,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8110021,OH,Mahoning,390998110021,0,2178.0,31,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8111001,OH,Mahoning,390998111001,0,1507.8,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8112001,OH,Mahoning,390998112001,0,375.0,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8112002,OH,Mahoning,390998112002,0,406.8,8,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8113004,OH,Mahoning,390998113004,0,112.2,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8114002,OH,Mahoning,390998114002,0,124.8,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8115002,OH,Mahoning,390998115002,0,634.2,8,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8115003,OH,Mahoning,390998115003,0,348.0,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8119021,OH,Mahoning,390998119021,0,456.0,7,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8120011,OH,Mahoning,390998120011,0,726.6,7,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8120021,OH,Mahoning,390998120021,0,267.0,4,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8123014,OH,Mahoning,390998123014,0,125.4,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8124003,OH,Mahoning,390998124003,0,316.2,3,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8125003,OH,Mahoning,390998125003,0,907.2,2,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8126031,OH,Mahoning,390998126031,0,1249.2,1,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8135001,OH,Mahoning,390998135001,0,4457.4,87,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8136007,OH,Mahoning,390998136007,0,1385.4,3,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8137004,OH,Mahoning,390998137004,0,1714.2,5,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8139003,OH,Mahoning,390998139003,0,250.2,2,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8140001,OH,Mahoning,390998140001,0,946.8,5,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-099-8141001,OH,Mahoning,390998141001,0,827.4,2,"Mahoning, OH"
Connect Everyone LLC,29746260,OH-101-0101004,OH,Marion,391010101004,0,6361.2,26,"Marion, OH"
Connect Everyone LLC,29746260,OH-101-0102014,OH,Marion,391010102014,0,3056.4,25,"Marion, OH"
Connect Everyone LLC,29746260,OH-101-0105003,OH,Marion,391010105003,0,12317.4,68,"Marion, OH"
Connect Everyone LLC,29746260,OH-105-9641001,OH,Meigs,391059641001,0,14753.4,30,"Meigs, OH"
Connect Everyone LLC,29746260,OH-109-3150021,OH,Miami,391093150021,0,2560.8,7,"Miami, OH"
Connect Everyone LLC,29746260,OH-113-0807001,OH,Montgomery,391130807001,0,2265.0,6,"Montgomery, OH"
Connect Everyone LLC,29746260,OH-115-9689001,OH,Morgan,391159689001,0,10432.2,35,"Morgan, OH"
Connect Everyone LLC,29746260,OH-117-9650003,OH,Morrow,391179650003,0,12571.2,111,"Morrow, OH"
Connect Everyone LLC,29746260,OH-117-9652001,OH,Morrow,391179652001,0,11457.6,105,"Morrow, OH"
Connect Everyone LLC,29746260,OH-117-9655001,OH,Morrow,391179655001,0,3346.8,23,"Morrow, OH"
Connect Everyone LLC,29746260,OH-133-6004012,OH,Portage,391336004012,0,1341.0,2,"Portage, OH"
Connect Everyone LLC,29746260,OH-133-6009024,OH,Portage,391336009024,0,100.8,1,"Portage, OH"
Connect Everyone LLC,29746260,OH-149-9714002,OH,Shelby,391499714002,0,17567.4,51,"Shelby, OH"
Connect Everyone LLC,29746260,OH-149-9717001,OH,Shelby,391499717001,0,6899.4,53,"Shelby, OH"
Connect Everyone LLC,29746260,OH-149-9722001,OH,Shelby,391499722001,0,12522.6,67,"Shelby, OH"
Connect Everyone LLC,29746260,OH-151-7001001,OH,Stark,391517001001,0,912.0,6,"Stark, OH"
Connect Everyone LLC,29746260,OH-151-7110005,OH,Stark,391517110005,0,1105.2,14,"Stark, OH"
Connect Everyone LLC,29746260,OH-151-7113111,OH,Stark,391517113111,0,2625.6,5,"Stark, OH"
Connect Everyone LLC,29746260,OH-153-5034001,OH,Summit,391535034001,0,496.8,1,"Summit, OH"
Connect Everyone LLC,29746260,OH-153-5068001,OH,Summit,391535068001,0,522.6,5,"Summit, OH"
Connect Everyone LLC,29746260,OH-155-9304001,OH,Trumbull,391559304001,0,7632.0,32,"Trumbull, OH"
Connect Everyone LLC,29746260,OH-155-9315001,OH,Trumbull,391559315001,0,2862.0,11,"Trumbull, OH"
Connect Everyone LLC,29746260,OH-155-9315003,OH,Trumbull,391559315003,0,8502.6,31,"Trumbull, OH"
Connect Everyone LLC,29746260,OH-155-9328024,OH,Trumbull,391559328024,0,1141.8,4,"Trumbull, OH"
Connect Everyone LLC,29746260,OH-155-9331003,OH,Trumbull,391559331003,0,1033.2,1,"Trumbull, OH"
